2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,183550,True,85
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-10-02,day,7,201812,True,89
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,206019,False,94
0rKWJnmo6Q0ovoPOLoLm0t,TOO MUCH,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2023-10-19,day,1,203894,True,92
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,2022-10-06,day,12,154486,False,83
2gkVEnpahpE3bQuvGuCpAV,Yes or No,6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,147557,False,87
5ONOlTiqymhzwcFjqcIT6E,Hate You,6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,154236,False,87
0k0GtcnyQLMiXrdEDbLXmJ,Please Don't Change (feat. DJ Snake),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,146684,False,86
06Qo2fYR2KS1F7bL338iVT,Closer to You (feat. Major Lazer),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,170995,False,85
5KfJvZ0PZzRdwFRaTUDAA7,Somebody,6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2023-11-03,day,11,168599,False,85
4so0Wek9Ig1p6CRCHuINwW,White Christmas - 1947 Version,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,1942-01-01,day,12,177480,False,75
2T9bbMgEYKbNFpI1D09ZQL,I Wish You A Merry Christmas - Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2021-12-10,day,23,115266,False,34
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,1945-01-01,day,12,175333,False,68
3pdQTWpq09XCBosbTtYIiZ,Winter Wonderland - Remastered,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2015-09-30,day,11,142480,False,64
5aDoUmxBsbdpS16alksb5Z,Do You Hear What I Hear? - Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2006-01-01,day,16,165666,False,66
35MqcEIVZ7svbBpRt4N30g,Frosty The Snowman - Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2006-01-01,day,16,133413,False,64
6Uekkm0MOVT4WznQy0ktVR,God Rest Ye Merry Gentlemen,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,1945-01-01,day,12,137266,False,62
0pAT3JUEjIiqUkwxE0vbBQ,The Little Drummer Boy - Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2006-01-01,day,16,180040,False,61
